"Unique ID","Sales Date","Deposit Date","Store ID","Retek Code","Pickupt Code","Deposit Slip No","Collection Bank",Location,"Deposit Amount"
2771182,,2024-10-21,,,57164,5716400516,"AXIS Cash",CBRAL,11420.00
2771183,,2024-10-21,,,57280,5728000444,"AXIS Cash",CBRAL,11537.00
2771184,,2024-10-21,,,57833,57592240,"AXIS Cash",SRIGA,10000.00
2771113,,2024-10-21,,,85491,64696106,"AXIS Cash",BANGL,44550.00
2771114,,2024-10-21,,,57509,82702154,"AXIS Cash",INDOR,1500.00
2771115,,2024-10-21,,,57220,82707053,"AXIS Cash",BHOPA,6820.00
2771116,,2024-10-21,,,57134,82845640,"AXIS Cash",BANGL,12320.00
2771117,,2024-10-21,,,57115,91358230,"AXIS Cash",HYDER,44300.00
2771118,,2024-10-21,,,57531,91720688,"AXIS Cash",CHNDI,5270.00
2771119,,2024-10-21,,,57144,514400478,"AXIS Cash",CHENN,7200.00
2771120,,2024-10-21,,,57150,571500260,"AXIS Cash",TRIVA,5071.00
2771121,,2024-10-21,,,57794,577940411,"AXIS Cash",DEHRA,1277.00
2771122,,2024-10-21,,,57110,5711000696,"AXIS Cash",BAREI,2800.00
2771123,,2024-10-21,,,57111,5711100814,"AXIS Cash",CHENN,7650.00
2771124,,2024-10-21,,,57111,5711100815,"AXIS Cash",CHENN,17280.00
2771125,,2024-10-21,,,57128,5712800690,"AXIS Cash",MUMBA,24780.00
2771126,,2024-10-21,,,57129,5712900709,"AXIS Cash",BANGL,29300.00
2771127,,2024-10-21,,,57133,5713300820,"AXIS Cash",NASIK,9700.00
2771128,,2024-10-21,,,57133,5713300821,"AXIS Cash",NASIK,6700.00
2771129,,2024-10-21,,,57137,5713700578,"AXIS Cash",HYDER,8245.00
2771130,,2024-10-21,,,57154,5715400596,"AXIS Cash",PUNE,25140.00
2771131,,2024-10-21,,,57159,5715900142,"AXIS Cash",BANGL,710.00
2771132,,2024-10-21,,,57159,5715900143,"AXIS Cash",BANGL,12522.00
2770835,,2024-10-21,,,57267,1062461,"AXIS Cash",HUBLI,3400.00
2770423,,2024-10-19,,,57116,2725179,"AXIS Cash",KOCHI,2570.00
2770424,,2024-10-19,,,57754,32094767,"AXIS Cash",PURNI,4000.00
2770425,,2024-10-19,,,57124,60340400,"AXIS Cash",GUWAH,10740.00
2770426,,2024-10-19,,,57890,60983662,"AXIS Cash",GORAK,12000.00
2770427,,2024-10-19,,,57761,61830106,"AXIS Cash",NAVSA,3685.00
2770628,,2024-10-19,,,57508,82702019,"AXIS Cash",INDOR,6000.00
2770652,,2024-10-19,,,85491,64696105,"AXIS Cash",BANGL,5300.00
2770653,,2024-10-19,,,57162,2099141,"AXIS Cash",CBRAL,10620.00
2770654,,2024-10-19,,,57131,39571060,"AXIS Cash",CBRAL,6100.00
2770655,,2024-10-19,,,57152,60792861,"AXIS Cash",CBRAL,1300.00
2770656,,2024-10-19,,,57183,79942119,"AXIS Cash",CBRAL,3070.00
2770657,,2024-10-19,,,57139,5713900669,"AXIS Cash",CBRAL,7000.00
2770658,,2024-10-19,,,57163,5716300501,"AXIS Cash",CBRAL,2500.00
2770659,,2024-10-19,,,57164,5716400515,"AXIS Cash",CBRAL,14310.00
2770660,,2024-10-19,,,57280,5728000443,"AXIS Cash",CBRAL,1078.00
2773081,,2024-10-19,,,,,SBICASHMIS,,131750.00
2773082,,2024-10-19,,,,,SBICASHMIS,,258180.00
2773036,,2024-10-19,,,,,SBICASHMIS,,527320.00
2773037,,2024-10-19,,,,,SBICASHMIS,,89500.00
2770713,,2024-10-19,,,57110,5711000695,"AXIS Cash",BAREI,2208.00
2770714,,2024-10-19,,,57111,5711100813,"AXIS Cash",CHENN,7020.00
2770715,,2024-10-19,,,57128,5712800689,"AXIS Cash",MUMBA,2500.00
2770716,,2024-10-19,,,57159,5715900141,"AXIS Cash",BANGL,31000.00
2770717,,2024-10-19,,,57160,5716000434,"AXIS Cash",COIMB,3270.00
2770718,,2024-10-19,,,57168,5716800152,"AXIS Cash",DELHI,8010.00
2770719,,2024-10-19,,,57184,5718400771,"AXIS Cash",CALIC,129.00
2770720,,2024-10-19,,,57184,5718400772,"AXIS Cash",CALIC,500.00
2770721,,2024-10-19,,,57185,5718500716,"AXIS Cash",PUNE,4400.00
2770722,,2024-10-19,,,57190,5719000491,"AXIS Cash",SURAT,13342.00
2770723,,2024-10-19,,,57292,5729200220,"AXIS Cash",DELHI,8700.00
2770724,,2024-10-19,,,57543,5754300489,"AXIS Cash",DELHI,10.00
2770725,,2024-10-19,,,57621,5762100372,"AXIS Cash",AHDBD,12580.00
2770726,,2024-10-19,,,57625,5762500473,"AXIS Cash",AJMER,14181.00
2770727,,2024-10-19,,,57653,5765300388,"AXIS Cash",JAIPU,6700.00
2770728,,2024-10-19,,,57748,5774800309,"AXIS Cash",UDAIP,1058.00
2770729,,2024-10-19,,,57758,5775800127,"AXIS Cash",SIKAR,57162.00
2770730,,2024-10-19,,,57787,5778700416,"AXIS Cash",CALCU,1000.00
2770731,,2024-10-19,,,57791,5779100390,"AXIS Cash",BANGL,1400.00
2770732,,2024-10-19,,,57815,5781500430,"AXIS Cash",JAIPU,500.00
2770733,,2024-10-19,,,57845,5784500255,"AXIS Cash",MUMBA,2000.00
2770734,,2024-10-19,,,57883,5788300424,"AXIS Cash",DURGA,3584.00
2769729,,2024-10-19,,,57134,82845639,"AXIS Cash",BANGL,2700.00
2769730,,2024-10-19,,,57792,191020245,"AXIS Cash",AHDBD,5243.00
2773344,,2024-10-19,,,,,SBICASHMIS,,176500.00
2773556,,2024-10-19,,,,,SBICASHMIS,,75250.00
2773557,,2024-10-19,,,,,SBICASHMIS,,42100.00
2773558,,2024-10-19,,,,,SBICASHMIS,,182250.00
2773559,,2024-10-19,,,,,SBICASHMIS,,150650.00
2773560,,2024-10-19,,,,,SBICASHMIS,,26900.00
2773561,,2024-10-19,,,,,SBICASHMIS,,143150.00
2770428,,2024-10-19,,,87301,61956149,"AXIS Cash",CHNDI,6500.00
2770429,,2024-10-19,,,57609,64645326,"AXIS Cash",BANGL,3200.00
2770430,,2024-10-19,,,57749,74310006,"AXIS Cash",CHNDI,2750.00
2770431,,2024-10-19,,,57147,74914639,"AXIS Cash",BHUBA,5000.00
2770432,,2024-10-19,,,57513,80330103,"AXIS Cash",KOTA,2000.00
2770433,,2024-10-19,,,57263,80377021,"AXIS Cash",RANCH,500.00
2770434,,2024-10-19,,,57291,80548800,"AXIS Cash",RAJKO,5599.00
2770435,,2024-10-19,,,57127,80684485,"AXIS Cash",JAMSH,3000.00
2770436,,2024-10-19,,,57847,80759772,"AXIS Cash",PANAJ,500.00
2770437,,2024-10-19,,,57187,81049954,"AXIS Cash",BANGL,4240.00
2772629,,2024-10-19,,,,,SBICASHMIS,,55300.00
2772630,,2024-10-19,,,,,SBICASHMIS,,261150.00
2772631,,2024-10-19,,,,,SBICASHMIS,,48000.00
2773605,,2024-10-18,,,,,SBICASHMIS,,118250.00
2773336,,2024-10-18,,,,,SBICASHMIS,,144650.00
2773337,,2024-10-18,,,,,SBICASHMIS,,38000.00
2773338,,2024-10-18,,,,,SBICASHMIS,,66100.00
2773339,,2024-10-18,,,,,SBICASHMIS,,73500.00
2773340,,2024-10-18,,,,,SBICASHMIS,,109500.00
2769721,,2024-10-18,,,85491,64696104,"AXIS Cash",BANGL,32000.00
2769722,,2024-10-18,,,57833,57592239,"AXIS Cash",SRIGA,2010.00
2769723,,2024-10-18,,,57124,60340399,"AXIS Cash",GUWAH,2150.00
2769724,,2024-10-18,,,57890,60983661,"AXIS Cash",GORAK,3000.00
2769725,,2024-10-18,,,57761,61830105,"AXIS Cash",NAVSA,5151.00
2769726,,2024-10-18,,,57609,64625725,"AXIS Cash",BANGL,8750.00
2769727,,2024-10-18,,,57528,71890097,"AXIS Cash",KOTA,4500.00
2770735,,2024-10-18,,,57749,74310005,"AXIS Cash",CHNDI,7920.00
2770736,,2024-10-18,,,57147,74914638,"AXIS Cash",BHUBA,4500.00
2770737,,2024-10-18,,,57513,80330102,"AXIS Cash",KOTA,1500.00
2770738,,2024-10-18,,,57263,80377020,"AXIS Cash",RANCH,2400.00
2770739,,2024-10-18,,,57291,80548799,"AXIS Cash",RAJKO,4145.00
2770740,,2024-10-18,,,57127,80684484,"AXIS Cash",JAMSH,3650.00
2770741,,2024-10-18,,,57847,80759771,"AXIS Cash",PANAJ,4980.00
2770742,,2024-10-18,,,57108,81026130,"AXIS Cash",MYSOR,12730.00
2770743,,2024-10-18,,,57146,82646977,"AXIS Cash",MANGR,10750.00
2770744,,2024-10-18,,,57509,82702153,"AXIS Cash",INDOR,1000.00
2770745,,2024-10-18,,,57220,82707052,"AXIS Cash",BHOPA,900.00
2770746,,2024-10-18,,,57134,82845637,"AXIS Cash",BANGL,5000.00
2770747,,2024-10-18,,,57134,82845638,"AXIS Cash",BANGL,4200.00
2770748,,2024-10-18,,,57185,571850714,"AXIS Cash",PUNE,2880.00
2770749,,2024-10-18,,,57133,573300819,"AXIS Cash",NASIK,3646.00
2770750,,2024-10-18,,,57109,5710900389,"AXIS Cash",CHENN,2850.00
2770751,,2024-10-18,,,57110,5711000694,"AXIS Cash",BAREI,17900.00
2770752,,2024-10-18,,,57111,5711100812,"AXIS Cash",CHENN,1200.00
2770753,,2024-10-18,,,57129,5712900707,"AXIS Cash",BANGL,10365.00
2770754,,2024-10-18,,,57129,5712900708,"AXIS Cash",BANGL,7850.00
2770755,,2024-10-18,,,57135,5713500581,"AXIS Cash",HYDER,12132.00
2770756,,2024-10-18,,,57137,5713700577,"AXIS Cash",HYDER,500.00
2770757,,2024-10-18,,,57154,5715400595,"AXIS Cash",PUNE,5500.00
2771691,,2024-10-18,,,,,SBICASHMIS,,1568000.00
2772983,,2024-10-18,,,,,SBICASHMIS,,311400.00
2772669,,2024-10-18,,,,,SBICASHMIS,,27830.00
2772671,,2024-10-18,,,,,SBICASHMIS,,22500.00
2771787,,2024-10-18,,,,,SBICASHMIS,,119500.00
2770817,,2024-10-18,,,57653,5765300387,"AXIS Cash",JAIPU,2000.00
2770818,,2024-10-18,,,57748,5774800308,"AXIS Cash",UDAIP,389.00
2770819,,2024-10-18,,,57787,5778700415,"AXIS Cash",CALCU,1700.00
2770820,,2024-10-18,,,57791,5779100388,"AXIS Cash",BANGL,820.00
2770821,,2024-10-18,,,57791,5779100389,"AXIS Cash",BANGL,2150.00
2770822,,2024-10-18,,,57845,5784500254,"AXIS Cash",MUMBA,6200.00
2770823,,2024-10-18,,,57867,5786700230,"AXIS Cash",HYDER,2600.00
2770824,,2024-10-18,,,57883,5788300423,"AXIS Cash",DURGA,6200.00
2770825,,2024-10-18,,,87636,8763600371,"AXIS Cash",DELHI,900.00
2770826,,2024-10-18,,,57153,644174,"AXIS Cash",CBRAL,1000.00
2770827,,2024-10-18,,,57126,5648919,"AXIS Cash",CBRAL,7711.00
2770828,,2024-10-18,,,57157,62542326,"AXIS Cash",CBRAL,2120.00
2770829,,2024-10-18,,,57131,73997146,"AXIS Cash",CBRAL,7500.00
2770830,,2024-10-18,,,57183,79942118,"AXIS Cash",CBRAL,4610.00
2770831,,2024-10-18,,,57139,5713900668,"AXIS Cash",CBRAL,4918.00
2770832,,2024-10-18,,,57161,5716100700,"AXIS Cash",CBRAL,34050.00
2770833,,2024-10-18,,,57163,5716300500,"AXIS Cash",CBRAL,8200.00
2770834,,2024-10-18,,,57280,5728000442,"AXIS Cash",CBRAL,5704.00
2770836,,2024-10-18,,,57267,1062460,"AXIS Cash",HUBLI,3500.00
2770837,,2024-10-18,,,57116,2725178,"AXIS Cash",KOCHI,7680.00
2770838,,2024-10-18,,,57174,5048616,"AXIS Cash",BANGL,2030.00
2770802,,2024-10-18,,,57160,5716000433,"AXIS Cash",COIMB,5000.00
2770803,,2024-10-18,,,57167,5716700812,"AXIS Cash",AHDBD,3590.00
2770804,,2024-10-18,,,57189,5718900778,"AXIS Cash",HYDER,2982.00
2770805,,2024-10-18,,,57190,5719000490,"AXIS Cash",SURAT,19512.00
2770806,,2024-10-18,,,57193,5719300422,"AXIS Cash",TRIVA,2874.00
2770807,,2024-10-18,,,57197,5719700238,"AXIS Cash",PATNA,10000.00
2770808,,2024-10-18,,,57199,5719900760,"AXIS Cash",MYSOR,5541.00
2770809,,2024-10-18,,,57200,5720000253,"AXIS Cash",LUCKN,11700.00
2770810,,2024-10-18,,,57217,5721700418,"AXIS Cash",DELHI,10000.00
2770811,,2024-10-18,,,57279,5727900398,"AXIS Cash",DELHI,900.00
2770812,,2024-10-18,,,57292,5729200219,"AXIS Cash",DELHI,4700.00
2770813,,2024-10-18,,,57543,5754300487,"AXIS Cash",DELHI,1780.00
2770814,,2024-10-18,,,57543,5754300488,"AXIS Cash",DELHI,9720.00
2770815,,2024-10-18,,,57625,5762500472,"AXIS Cash",AJMER,6130.00
2770816,,2024-10-18,,,57638,5763800394,"AXIS Cash",RAJKO,8701.00
2770420,,2024-10-17,,,57164,5716400514,"AXIS Cash",CBRAL,1100.00
2770415,,2024-10-17,,,57748,5774800307,"AXIS Cash",UDAIP,5438.00
2770422,,2024-10-17,,,57280,5728000441,"AXIS Cash",CBRAL,328.00
2772672,,2024-10-17,,,,,SBICASHMIS,,87500.00
2772673,,2024-10-17,,,,,SBICASHMIS,,34900.00
2772670,,2024-10-17,,,,,SBICASHMIS,,265100.00
2772668,,2024-10-17,,,,,SBICASHMIS,,5000.00
2770629,,2024-10-17,,,57156,36363,"AXIS Cash",CHENN,5005.00
2771637,,2024-10-17,,,,,SBICASHMIS,,189500.00
2771638,,2024-10-17,,,,,SBICASHMIS,,140000.00
2771689,,2024-10-17,,,,,SBICASHMIS,,78000.00
2770213,,2024-10-17,,,57128,5712800688,"AXIS Cash",MUMBA,1650.00
2770215,,2024-10-17,,,57133,5713300818,"AXIS Cash",NASIK,13720.00
2770217,,2024-10-17,,,57144,5714400478,"AXIS Cash",CHENN,11590.00
2770220,,2024-10-17,,,57160,5716000432,"AXIS Cash",COIMB,5550.00
2770193,,2024-10-17,,,57847,80759770,"AXIS Cash",PANAJ,2470.00
2770198,,2024-10-17,,,57509,82702152,"AXIS Cash",INDOR,12000.00
2770199,,2024-10-17,,,57220,82707051,"AXIS Cash",BHOPA,5853.00
2770202,,2024-10-17,,,57115,91358229,"AXIS Cash",HYDER,5900.00
2770203,,2024-10-17,,,57792,171020244,"AXIS Cash",AHDBD,6177.00
2770204,,2024-10-17,,,57150,571500259,"AXIS Cash",TRIVA,4948.00
2770205,,2024-10-17,,,57189,571890777,"AXIS Cash",HYDER,176.00
2770208,,2024-10-17,,,57110,5711000693,"AXIS Cash",BAREI,5600.00
2770211,,2024-10-17,,,57111,5711100811,"AXIS Cash",CHENN,8800.00
2770177,,2024-10-17,,,57833,57592238,"AXIS Cash",SRIGA,2000.00
2770175,,2024-10-17,,,57116,2725177,"AXIS Cash",KOCHI,3750.00
2770180,,2024-10-17,,,57761,61830104,"AXIS Cash",NAVSA,1000.00
2770182,,2024-10-17,,,87301,61956148,"AXIS Cash",CHNDI,2000.00
2770184,,2024-10-17,,,57839,63591722,"AXIS Cash",SIKAR,2330.00
2770187,,2024-10-17,,,57749,74310004,"AXIS Cash",CHNDI,4000.00
2770189,,2024-10-17,,,57291,80548798,"AXIS Cash",RAJKO,11158.00
2770191,,2024-10-17,,,57127,80684483,"AXIS Cash",JAMSH,4220.00
2770402,,2024-10-17,,,57167,5716700811,"AXIS Cash",AHDBD,6400.00
2770404,,2024-10-17,,,57168,5716800511,"AXIS Cash",DELHI,520.00
2770408,,2024-10-17,,,57185,5718500714,"AXIS Cash",PUNE,420.00
2770406,,2024-10-17,,,57184,5718400770,"AXIS Cash",CALIC,2500.00
2770412,,2024-10-17,,,57638,5763800393,"AXIS Cash",RAJKO,23946.00
2770413,,2024-10-17,,,57653,5765300386,"AXIS Cash",JAIPU,780.00
2769713,,2024-10-17,,,57625,5762500471,"AXIS Cash",AJMER,15470.00
2769714,,2024-10-17,,,57815,5781500429,"AXIS Cash",JAIPU,1450.00
2769715,,2024-10-17,,,57845,5784500253,"AXIS Cash",MUMBA,9890.00
2769716,,2024-10-17,,,57883,5788300422,"AXIS Cash",DURGA,1000.00
2769719,,2024-10-17,,,57153,644173,"AXIS Cash",CBRAL,19050.00
2769695,,2024-10-17,,,57139,5713900667,"AXIS Cash",CBRAL,6060.00
2769696,,2024-10-17,,,57157,5715700671,"AXIS Cash",CBRAL,7820.00
2769697,,2024-10-17,,,57147,74914637,"AXIS Cash",BHUBA,27000.00
2769699,,2024-10-17,,,57263,80377019,"AXIS Cash",RANCH,5800.00
2769700,,2024-10-17,,,57188,5718800591,"AXIS Cash",PUNE,6750.00
2769703,,2024-10-17,,,57190,5719000489,"AXIS Cash",SURAT,13621.00
2769693,,2024-10-17,,,57131,73997145,"AXIS Cash",CBRAL,20000.00
2769710,,2024-10-17,,,57292,5729200218,"AXIS Cash",DELHI,6700.00
2769690,,2024-10-17,,,57126,5648918,"AXIS Cash",CBRAL,20000.00
2773341,,2024-10-17,,,,,SBICASHMIS,,252000.00
2773342,,2024-10-17,,,,,SBICASHMIS,,122100.00
2773343,,2024-10-17,,,,,SBICASHMIS,,109260.00
2773330,,2024-10-16,,,,,SBICASHMIS,,529700.00
2773331,,2024-10-16,,,,,SBICASHMIS,,19100.00
2773332,,2024-10-16,,,,,SBICASHMIS,,536450.00
2773333,,2024-10-16,,,,,SBICASHMIS,,434950.00
2773334,,2024-10-16,,,,,SBICASHMIS,,71500.00
2773335,,2024-10-16,,,,,SBICASHMIS,,72250.00
2769691,,2024-10-16,,,57152,60792860,"AXIS Cash",CBRAL,7144.00
2769692,,2024-10-16,,,57157,62542354,"AXIS Cash",CBRAL,7100.00
2771457,,2024-10-16,,,,,SBICASHMIS,,79050.00
2771458,,2024-10-16,,,,,SBICASHMIS,,137550.00
2771459,,2024-10-16,,,,,SBICASHMIS,,182150.00
2769711,,2024-10-16,,,57543,5754300486,"AXIS Cash",DELHI,750.00
2769712,,2024-10-16,,,57625,5762500470,"AXIS Cash",AJMER,11100.00
2769694,,2024-10-16,,,57139,5713900666,"AXIS Cash",CBRAL,3851.00
2769704,,2024-10-16,,,57191,5719100237,"AXIS Cash",AHDBD,7357.00
2769705,,2024-10-16,,,57194,5719400494,"AXIS Cash",LUCKN,4100.00
2769706,,2024-10-16,,,57199,5719900759,"AXIS Cash",MYSOR,1127.00
2769707,,2024-10-16,,,57200,5720000252,"AXIS Cash",LUCKN,13000.00
2769708,,2024-10-16,,,57279,5727900397,"AXIS Cash",DELHI,14000.00
2769709,,2024-10-16,,,57292,5729200217,"AXIS Cash",DELHI,17500.00
2769701,,2024-10-16,,,57189,5718900776,"AXIS Cash",HYDER,5378.00
2769702,,2024-10-16,,,57190,5719000488,"AXIS Cash",SURAT,3276.00
2769698,,2024-10-16,,,57513,80330101,"AXIS Cash",KOTA,3000.00
2769720,,2024-10-16,,,57162,2099139,"AXIS Cash",CBRAL,2000.00
2769689,,2024-10-16,,,57126,5648917,"AXIS Cash",CBRAL,15000.00
2769717,,2024-10-16,,,87636,8763600370,"AXIS Cash",DELHI,3500.00
2769718,,2024-10-16,,,87652,8765200489,"AXIS Cash",AMBAL,9200.00
2770986,,2024-10-16,,,85491,64696103,"AXIS Cash",BANGL,15400.00
2770414,,2024-10-16,,,57748,5774800306,"AXIS Cash",UDAIP,5664.00
2770407,,2024-10-16,,,57185,5718500713,"AXIS Cash",PUNE,8920.00
2770409,,2024-10-16,,,57188,5718800590,"AXIS Cash",PUNE,1210.00
2770410,,2024-10-16,,,57638,5763800391,"AXIS Cash",RAJKO,34894.00
2770411,,2024-10-16,,,57638,5763800392,"AXIS Cash",RAJKO,8788.00
2770405,,2024-10-16,,,57184,5718400769,"AXIS Cash",CALIC,2200.00
2770403,,2024-10-16,,,57168,5716800510,"AXIS Cash",DELHI,25315.00
2770401,,2024-10-16,,,57167,5716700810,"AXIS Cash",AHDBD,6470.00
2770174,,2024-10-16,,,57116,2725176,"AXIS Cash",KOCHI,725.00
2770192,,2024-10-16,,,57847,80759769,"AXIS Cash",PANAJ,4702.00
2770190,,2024-10-16,,,57127,80684482,"AXIS Cash",JAMSH,5500.00
2770188,,2024-10-16,,,57291,80548796,"AXIS Cash",RAJKO,3607.00
2770185,,2024-10-16,,,57609,64625724,"AXIS Cash",BANGL,16000.00
2770186,,2024-10-16,,,57299,73741725,"AXIS Cash",KANPU,1500.00
2770183,,2024-10-16,,,57839,63591721,"AXIS Cash",SIKAR,3870.00
2770181,,2024-10-16,,,87301,61956147,"AXIS Cash",CHNDI,2100.00
2770176,,2024-10-16,,,57754,32094766,"AXIS Cash",PURNI,2000.00
2770178,,2024-10-16,,,57124,60340398,"AXIS Cash",GUWAH,5500.00
2770179,,2024-10-16,,,57890,60983660,"AXIS Cash",GORAK,8500.00
2770212,,2024-10-16,,,57128,5712800687,"AXIS Cash",MUMBA,2000.00
2770209,,2024-10-16,,,57111,5711100609,"AXIS Cash",CHENN,900.00
2770210,,2024-10-16,,,57111,5711100610,"AXIS Cash",CHENN,7300.00
2770206,,2024-10-16,,,57749,743100003,"AXIS Cash",CHNDI,1865.00
2770207,,2024-10-16,,,57198,759419135,"AXIS Cash",HYDER,4460.00
2770200,,2024-10-16,,,57220,82707175,"AXIS Cash",BHOPA,1750.00
2770201,,2024-10-16,,,57134,82845636,"AXIS Cash",BANGL,3100.00
2770194,,2024-10-16,,,57108,81026129,"AXIS Cash",MYSOR,4700.00
2770195,,2024-10-16,,,57187,81049953,"AXIS Cash",BANGL,3100.00
2770196,,2024-10-16,,,57146,82646976,"AXIS Cash",MANGR,1500.00
2770197,,2024-10-16,,,57509,82702151,"AXIS Cash",INDOR,1500.00
2770221,,2024-10-16,,,57165,5716500290,"AXIS Cash",REWA,17750.00
2770218,,2024-10-16,,,57154,5715400594,"AXIS Cash",PUNE,2100.00
2770219,,2024-10-16,,,57160,5716000431,"AXIS Cash",COIMB,3500.00
2770216,,2024-10-16,,,57137,5713700576,"AXIS Cash",HYDER,779.00
2770214,,2024-10-16,,,57129,5712900705,"AXIS Cash",BANGL,8150.00
2771681,,2024-10-16,,,,,SBICASHMIS,,137900.00
2772934,,2024-10-16,,,,,SBICASHMIS,,109000.00
2771672,,2024-10-16,,,,,SBICASHMIS,,379700.00
2770630,,2024-10-16,,,57267,1062459,"AXIS Cash",HUBLI,3870.00
2772666,,2024-10-16,,,,,SBICASHMIS,,81100.00
2772667,,2024-10-16,,,,,SBICASHMIS,,42700.00
2770416,,2024-10-16,,,57794,5779400409,"AXIS Cash",DEHRA,589.00
2770417,,2024-10-16,,,57794,5779400410,"AXIS Cash",DEHRA,3000.00
2770418,,2024-10-16,,,57815,5781500428,"AXIS Cash",JAIPU,2000.00
2770419,,2024-10-16,,,57164,5716400513,"AXIS Cash",CBRAL,6910.00
2770421,,2024-10-16,,,57280,5728000440,"AXIS Cash",CBRAL,948.00
2771108,,2024-10-15,,,57116,3024574,"AXIS Cash",KOCHI,17850.00
2770060,,2024-10-15,,,57139,5713900665,"AXIS Cash",CBRAL,1979.00
2770061,,2024-10-15,,,57164,5716400512,"AXIS Cash",CBRAL,9250.00
2770062,,2024-10-15,,,57280,5728000439,"AXIS Cash",CBRAL,3187.00
2772811,,2024-10-15,,,,,SBICASHMIS,,287100.00
2769942,,2024-10-15,,,57108,81026128,"AXIS Cash",MYSOR,9300.00
2769943,,2024-10-15,,,57508,82702018,"AXIS Cash",INDOR,3500.00
2769944,,2024-10-15,,,57220,82707174,"AXIS Cash",BHOPA,4890.00
2769945,,2024-10-15,,,57134,82845635,"AXIS Cash",BANGL,1000.00
2769946,,2024-10-15,,,57115,91358228,"AXIS Cash",HYDER,2660.00
2769947,,2024-10-15,,,57792,151020246,"AXIS Cash",AHDBD,1399.00
2769948,,2024-10-15,,,57109,5710900387,"AXIS Cash",CHENN,5500.00
2769949,,2024-10-15,,,57110,5711000692,"AXIS Cash",BAREI,10000.00
2769950,,2024-10-15,,,85491,64696102,"AXIS Cash",BANGL,4600.00
2769924,,2024-10-15,,,57653,5765300385,"AXIS Cash",JAIPU,600.00
2769925,,2024-10-15,,,57787,5778700414,"AXIS Cash",CALCU,1000.00
2769926,,2024-10-15,,,57815,5781500427,"AXIS Cash",JAIPU,2500.00
2769927,,2024-10-15,,,57845,5784500252,"AXIS Cash",MUMBA,2000.00
2769928,,2024-10-15,,,87636,8763600369,"AXIS Cash",DELHI,2500.00
2769929,,2024-10-15,,,57180,780,"AXIS Cash",CBRAL,8849.00
2769930,,2024-10-15,,,57180,781,"AXIS Cash",CBRAL,800.00
2769931,,2024-10-15,,,57180,782,"AXIS Cash",CBRAL,12714.00
2769932,,2024-10-15,,,57180,783,"AXIS Cash",CBRAL,2000.00
2769933,,2024-10-15,,,57162,2099138,"AXIS Cash",CBRAL,8720.00
2769934,,2024-10-15,,,57126,5648916,"AXIS Cash",CBRAL,2230.00
2769935,,2024-10-15,,,57157,62542353,"AXIS Cash",CBRAL,2000.00
2769936,,2024-10-15,,,57131,73997144,"AXIS Cash",CBRAL,41000.00
2771054,,2024-10-15,,,57116,3024575,"AXIS Cash",KOCHI,3100.00
2771055,,2024-10-15,,,57833,57592237,"AXIS Cash",SRIGA,1000.00
2771056,,2024-10-15,,,57124,60340397,"AXIS Cash",GUWAH,12320.00
2771057,,2024-10-15,,,57890,60983659,"AXIS Cash",GORAK,9000.00
2771058,,2024-10-15,,,57509,62404700,"AXIS Cash",INDOR,500.00
2771059,,2024-10-15,,,57749,74310002,"AXIS Cash",CHNDI,16320.00
2771060,,2024-10-15,,,57120,79142765,"AXIS Cash",BANGL,200.00
2771061,,2024-10-15,,,57513,80331375,"AXIS Cash",KOTA,1000.00
2771062,,2024-10-15,,,57263,80377018,"AXIS Cash",RANCH,2000.00
2771063,,2024-10-15,,,57291,80548795,"AXIS Cash",RAJKO,4282.00
2771064,,2024-10-15,,,57127,80684481,"AXIS Cash",JAMSH,3450.00
2771065,,2024-10-15,,,57847,80759767,"AXIS Cash",PANAJ,1380.00
2771066,,2024-10-15,,,57190,5719000487,"AXIS Cash",SURAT,19436.00
2771067,,2024-10-15,,,57193,5719300421,"AXIS Cash",TRIVA,6268.00
2771068,,2024-10-15,,,57194,5719400493,"AXIS Cash",LUCKN,2000.00
2771069,,2024-10-15,,,57292,5729200216,"AXIS Cash",DELHI,2000.00
2771070,,2024-10-15,,,57543,5754300482,"AXIS Cash",DELHI,5500.00
2771071,,2024-10-15,,,57543,5754300483,"AXIS Cash",DELHI,3000.00
2769731,,2024-10-15,,,57129,5712900706,"AXIS Cash",BANGL,10621.00
2769732,,2024-10-15,,,57133,5713300817,"AXIS Cash",NASIK,7650.00
2769733,,2024-10-15,,,57137,5713700575,"AXIS Cash",HYDER,2913.00
2769734,,2024-10-15,,,57160,5716000430,"AXIS Cash",COIMB,18520.00
2769735,,2024-10-15,,,57167,5716700808,"AXIS Cash",AHDBD,2570.00
2769736,,2024-10-15,,,57167,5716700809,"AXIS Cash",AHDBD,5450.00
2769737,,2024-10-15,,,57168,5716800509,"AXIS Cash",DELHI,560.00
2769738,,2024-10-15,,,57184,5718400767,"AXIS Cash",CALIC,15551.00
2769739,,2024-10-15,,,57184,5718400768,"AXIS Cash",CALIC,988.00
2769740,,2024-10-15,,,57185,5718500712,"AXIS Cash",PUNE,16600.00
2769741,,2024-10-15,,,57189,5718900775,"AXIS Cash",HYDER,1042.00
2769742,,2024-10-15,,,57543,5754300484,"AXIS Cash",DELHI,1100.00
2769743,,2024-10-15,,,57543,5754300485,"AXIS Cash",DELHI,1000.00
2769744,,2024-10-15,,,57625,5762500469,"AXIS Cash",AJMER,1600.00
