"Unique ID","SL no","MGP SAP code","NEW SAP code","Retak code","New IO No","Brand Name","Sub Brand",StoreTypeasperBrand,Channel,"Franchisee Name","Store opening Date",Status,"Store Closing Date",Location,City,State,Address,"Pin code","Located ","Store Area (Sq Feet)",Region,"Store Manager Name","Contact no","Basement occupied (Y/No)","ARM email id","RM email id","NROM email id","RCM mail","Correct store email id","HO contact","RD email id"
1234,566,102683,3701,13701,,"LOUIS PHILIPPE",,COCO,Retail,"BEL MAIN ROAD",2019-05-19,,,"NEW BEL ROAD",BANGALORE,Karnataka,"LOUIS PLILIPPE ,GROUND FLOOR ,AGS LAYOUT,NEW BEL MAIN ROAD,(SANJAY NAGAR WARD) BANGALORE-560094",560094,"NEW BEL ROAD",,SOUTH,Javeed,9738283591,NO," rohit.kumar6@abfrl.adityabirla.com "," shivam.aneja@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,mg.banlp3701-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1119,567,102685,3702,13702,,"LOUIS PHILIPPE",,COCO,Retail,"GS ROAD, GUWAHATI",2019-07-04,,,"GS ROAD",GUWAHATI,Assam,"Louis Philippe, GS Road, Bangagarh, Guwahati - 781005",781005,"GS ROAD",,EAST,Prangon,8822438156,NO," bikram.nayak1@abfrl.adityabirla.com "," saurav.narjinary@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,mg.guwlp3702-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1170,568,102686,3703,13703,,"LOUIS PHILIPPE",,COCO,Retail,"MANTRI MALL, BANGALORE",2020-08-19,,,"MANTRI SQUARE, MALLESWARAM",BANGALORE,Karnataka,"Louis Philippe, Upper ground floor, 60, 64 A, Mantri Square No 1, Sampige road, Bangalore-560003",560003,"MANTRI SQUARE, MALLESWARAM",,SOUTH,Arvind,7321981799,NO," rohit.kumar6@abfrl.adityabirla.com "," shivam.aneja@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,mg.banlp3703-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1128,569,102689,3704,13704,,"LOUIS PHILIPPE",,COCO,Retail,"WAVE MALL, LUDHIANA",2019-06-15,,,"WAVE MALL, LUDHIANA",LUDHIANA,Punjab,"Louis Philippe, No 2, 3 & 4 Upper ground floor,Wave Mall, Ferozepur Road,Ludhiana -Punjab , 141001",141001,"WAVE MALL, LUDHIANA",,NORTH,"Surjeet Singh",7814210776,NO," varun.khanna@abfrl.adityabirla.com "," manish.sharma@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,mg.ludlp3704-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1237,570,102698,3707,13707,,"LOUIS PHILIPPE",,COCO,Retail,"MARINA MALL",2019-07-04,,,"MARINA MALL",KANCHIPURAM,"Tamil Nadu","LOUIS PHILIPPE, Marina Mall S.NO13/1A,PATTANO.716,EGATTUR,VILLAGE,OLD MAHABALIPURAM ROAD,TRIUPORA TALUK,KANCHEEPURAM DISTRICT,TAMIL NADU -603103",603103,"MARINA MALL",,SOUTH,Esaiyas,8939525300,NO," parvati.nair@abfrl.adityabirla.com "," rajesh.kumarkr@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,mg.madlp3707-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1290,571,102707,3708,13708,,"LOUIS PHILIPPE",,COCO,Retail,"TRILLIUM MALL",2019-12-15,,,"TRILLIUM MALL",NAGPUR,Maharashtra,"LOUIS PHILIPPE, UPPER GROUND FLOOR,UNIT NO-15&16,TRILLIUM MALL NEAR MEDICAL  SQUARE ,NAGPUR-440003",440003,"TRILLIUM MALL",,West,"Apoorv Mishra",7985734371,NO," tarun.thakre@abfrl.adityabirla.com "," mayur.purohit@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,mg.naglp3708-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1285,572,102708,3709,13709,,"LOUIS PHILIPPE",,COCO,Retail,"RAJPUR ROAD,DEHRADUN",2019-11-22,,,"RAJPUR ROAD",DEHRADUN,Uttarakhand,"LOUIS PHILIPPE,SHOP NO-7,GROUND & FIRST ,FLOOR,PLOT NO-55,RAJPUR ROAD,DEHRADUN,UTTRA KHAND-248001",248001,"RAJPUR ROAD",,NORTH,"Sandeep Rathore",9873138071,NO," manoj.kumar3@abfrl.adityabirla.com "," manish.sharma@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,mg.dehlp3709-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1239,573,102733,3710,13710,,"LOUIS PHILIPPE",,COCO,Retail,"ST MARK ROAD",2019-07-26,,,"ST MARK ROAD",BANGALORE,Karnataka,"LOUIS PHILIPPE ,NO-9 ,ST.MARKS ROAD ,BANGALORE-560001",560001,"ST MARK ROAD",,SOUTH,Malik,9980198842,NO," chinmai.koripella@abfrl.adityabirla.com "," shivam.aneja@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,mg.banlp3710-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1163,574,102751,3712,13712,,"LOUIS PHILIPPE",,COCO,Retail,"LULU MALL . SPORTS, COCHIN",2019-08-21,,,"LULU MALL - SPORTS, COCHIN",COCHIN,KERALA,"Louis Philippe, # FA - 3-1, Lulu Shopping Mall, 50/2392, NH - 17, Edapally, Cochin - 682024",682024,"LULU MALL - SPORTS, COCHIN",,SOUTH,"Rakesh R",8156941081,Yes," sunil.ks@abfrl.adityabirla.com "," rajesh.kumarkr@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,mg.chnlp3712-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1269,575,102755,3713,13713,,"LOUIS PHILIPPE",,COCO,Retail,"CITY CENTER MALL KOLKATA",2019-09-30,,,"CITY CENTER MALL KOLKATA",KOLKATA,"West Bengal","LOUIS PHILIPPE, FIRST FLOOR UNIT NO A-101, BLOCK A, PLOT NO. DC 1, SECTOR -1,BIDHAN NAGAR KOLKATA-700064",700064,"CITY CENTER MALL KOLKATA",,EAST,"Sabuj Banerjee",9903104158,NO," sushruta.dey@abfrl.adityabirla.com "," saurav.narjinary@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,mg.kollp3713-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1240,576,102761,3714,13714,,"LOUIS PHILIPPE",,COCO,Retail,"MAHAGUN MALL",2019-08-12,,,"MAHAGUN MALL",GHAZIABAD,"UTTAR PRADESH","LOUIS PHILIPPE,SHOP NO.10 &11,GROUND FLOOR,MAHAGUN METRO MALL,PLOT NO-VC--3,SECTOR-3,VAISHALI,GHAZIABAD-201010",201010,"MAHAGUN MALL",,NORTH,"Umesh Joshi",9650113093,NO," manoj.kumar3@abfrl.adityabirla.com "," manish.sharma@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,mg.gazlp3714-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1268,577,102772,3715,13715,,"LOUIS PHILIPPE",,COCO,Retail,"SELECT CITY WALK",2019-09-02,,,"SELECT CITY WALK MALL","NEW DELHI",Delhi,"LOUIS PHILIPPE,F-01, First Floor, Select City Walk, plot No-A-3, District Center, Saket, New Delhi 110017",110017,"SELECT CITY WALK MALL",,NORTH,"Agni Shekhar Singh",9873790114,NO," dharam.yogesh@abfrl.adityabirla.com "," manish.sharma@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,mg.dellp3715-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1286,578,102781,3716,13716,,"LOUIS PHILIPPE",,COCO,Retail,"FUN REPUBLIC MALL",2019-11-28,,,"FUN REPUBLIC MALL",LUCKNOW,"UTTAR PRADESH","LOUIS PHILIPPE,SHOP NO 208    SECOND FLOOR,FUN REPUBLIC MALL,GOMATI NAGAR,UTTAR PRADESH-226010",226010,"FUN REPUBLIC MALL",,NORTH,"Arun Vikram Singh Chauhan",9873377830,NO," manoj.kumar3@abfrl.adityabirla.com "," manish.sharma@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,mg.luclp3716-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1295,579,102782,3717,13717,,"LOUIS PHILIPPE",,COCO,Retail,"ANNA SALAI",2020-01-10,,,"ANNA SALAI",PONDICHERRY,Pondicherry,"LOUIS PHILIPPE ,GROUND FLOOR ,RS NO 257/3,OR NO 264.266.268,ANNA SALAI ,PONDICHERRY-605001",605001,"ANNA SALAI",,SOUTH,Velmani,8667544102,NO," ambrish.yadav@abfrl.adityabirla.com "," rajesh.kumarkr@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,mg.ponlp3717-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1299,580,102783,3718,13718,,"LOUIS PHILIPPE",,COCO,Retail,"CIVIL LINES, JABALPUR",2020-02-24,,,"CIVIL LINES, JABALPUR",JABALPUR,"Madhya Pradesh","LOUIS PHILIPPE, GROUND FLOOR/FIRST FLOOR AND SECOND FLOOR,SHOP NO 2212,PLOT NO 5&6,DAYANAND SARSWATI WARD,NAPIER TOWN,JABALPUR-482001",482001,"CIVIL LINES, JABALPUR",,West,"Amit Dwivedi",7999792369,NO," pravesh.sharma@abfrl.adityabirla.com "," mayur.purohit@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,mg.jablp3718-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1283,581,102787,3719,13719,,"LOUIS PHILIPPE",,COCO,Retail,"PACIFIC MALL, DWARKA",2019-11-15,,,"PACIFIC MALL, DWARKA","NEW DELHI",Delhi,"LOUIS PHILIPPE ,PACIFIC MALL,SECTOR 21,DWARAKA METRO STATION OF LINE 3 AND AIRPORT EXPRESS LINE NEW DELHI-110077",110077,"PACIFIC MALL, DWARKA",,NORTH,"Ashwani Sharma",9990390621,NO," manoj.kumar3@abfrl.adityabirla.com "," manish.sharma@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,mg.dellp3719-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1284,582,102800,3720,13720,,"LOUIS PHILIPPE",,COCO,Retail,"VEGAS DWARKA MALL",2019-11-15,,,"VEGAS MALL DWARKA","NEW DELHI",Delhi,"LOUIS PHILIPPE, FIRST FLOOR ,SHOP NO F152-153,PLOT NO.06,SECTOR 14 ( NORTH)  DWARAKA ,VEGAS MALL ,NEW DELHI-110078",110078,"VEGAS MALL DWARKA",,NORTH,"Deepanjal Medhi",8527346363,NO," manoj.kumar3@abfrl.adityabirla.com "," manish.sharma@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,mg.dellp3720-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1308,583,102804,3721,13721,,"LOUIS PHILIPPE",,COCO,Retail,"11TH MAIN JAYANAGAR",2020-03-19,,,JAYANAGAR,BANGALORE,Karnataka,"LOUIS PHILIPPE, 11TH MAIN ROAD ,BLOCK NO-3,BBMP MUNICIPAL SITE NO-10/11, JAYANAGAR,BANGALORE-560011",560011,JAYANAGAR,,SOUTH,"Irfan Pasha",8217565261,Yes," chinmai.koripella@abfrl.adityabirla.com "," shivam.aneja@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,mg.banlp3721-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1282,584,102814,3722,13722,,"LOUIS PHILIPPE",,COCO,Retail,"SOUTH EX PART.1",2019-11-01,,,"SOUTH EX PART-1","NEW DELHI",Delhi,"LOUIS PHILIPPE,F-41,SOUTH EX PART-1,NEW DELHI-110049",110049,"SOUTH EX PART-1",,NORTH,"Deepti Arora",9891022333,NO," dharam.yogesh@abfrl.adityabirla.com "," manish.sharma@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,mg.dellp3722-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1164,585,102826,3723,13723,,"LOUIS PHILIPPE",,FOFO,Retail,"EXPRESS MALL, CHENNAI",2019-09-20,,,"EXPRESS MALL",CHENNAI,"Tamil Nadu","Louis philippe, Shop # S119 First Floor,49-50L Whites Road,Royapettah Chennai- 600014",600014,"EXPRESS MALL",,SOUTH,Shahul ,7200443420,NO," ambrish.yadav@abfrl.adityabirla.com "," rajesh.kumarkr@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,mg.madlp3723@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1190,586,102827,3724,13724,,"LOUIS PHILIPPE",,COCO,Retail,,2019-09-14,Conversion,2024-05-25,"LOGIX CITY CENTRAL MALL",NOIDA,"UTTAR PRADESH","Louis Philippe, G-15, Logix City center Mall, Plot no BW-58, Sector-32, Near Noida City center Metro, Noida - 201301",201301,"LOGIX CITY CENTRAL MALL",,NORTH,"Anil Kumar",9811381184,NO,dharam.yogesh@abfrl.adityabirla.com,manish.sharma@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,mg.noilp3724-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1291,587,102849,3727,13727,,"LOUIS PHILIPPE",,COFO,Retail,"ORION MALL",2019-12-18,,,"ORION MALL.GORAKHPUR",GORAKHPUR,"UTTAR PRADESH","LOUIS PHILIPPE,F-1 GROUND FLOOR,ORION MALL,PLOT NO. BUNGALOW NO.8/96,SHREE TALKIES,MOHADDIPUR,GORAKHPUR,UTTAR PRADESH-273008",273008,"ORION MALL.GORAKHPUR",,NORTH,"Ansh Mishra",7985200372,NO," manoj.kumar3@abfrl.adityabirla.com "," manish.sharma@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,mg.gorlp3727-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1273,588,102851,3728,13728,,"LOUIS PHILIPPE",,FOFO,Retail,KOMPALLY,2019-10-18,,,KOMPALLY,HYDERABAD,Telangana,"LOUIS PHILIPPE,SHOP NO 2&3 ,DOORNO 8-15/3,PLOT NO2&3 ,QUTUBULLAHPUR,KOMPALLY,HYDERABAD, TELANGANA-500067",500067,KOMPALLY,,SOUTH,Yoganand,9542147277,NO," chaitanya.kolli@abfrl.adityabirla.com "," shivam.aneja@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,mg.hydlp3728-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1120,589,102854,3729,13729,,"LOUIS PHILIPPE",,COCO,Retail,"MG MARG, ALLAHABAD",2019-11-02,,,"MG MARG, ALLAHABAD",ALLAHABAD,"UTTAR PRADESH","Louis Philippe, # 22, Civil Station, Municipal # 198E/41, M.G. Marg, Allahabad - 211001",211001,"MG MARG, ALLAHABAD",,NORTH,"Pranshu Shukla",9169969723,NO," manoj.kumar3@abfrl.adityabirla.com "," manish.sharma@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,mg.alllp3729-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1058,590,102855,3730,13730,,"LOUIS PHILIPPE",,COCO,Retail,"ROHINI CITY CENTRE, NEW DELHI",2019-11-20,,,"ROHINI CITY CENTRE, NEW DELHI","NEW DELHI",Delhi,"Louis Philippe, Plot #1B3 Shop # 22 & 23 City Centre Mall Rohini Twin District Centre -1New Delhi-110085 ",110085,"ROHINI CITY CENTRE, NEW DELHI",,NORTH,Vardaan,8586897230,NO," dharam.yogesh@abfrl.adityabirla.com "," manish.sharma@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,mg.dellp3730-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
2251,591,102857,3731,33731,,"ALLEN SOLLY",,FOFO,Retail,"AS MEN KOMPALLY",2019-10-18,,,KOMPALLY,HYDERABAD,Telangana,"ALLEN SOLLY
Shop No 4, Door No 8-15/3, Plot No 2&3, Qutubullahpur, Kompally, Hyderabad, Telangana. Pin 500067",500067,KOMPALLY,,SOUTH,Ravikanta,6309137620,NO," surbhi.jain@abfrl.adityabirla.com "," abhishek.raj@abfrl.adityabirla.com ",jyotsna.pandey@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,mg.hydas3731-ro@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
1289,592,102893,3732,13732,,"LOUIS PHILIPPE",,COCO,Retail,"RR NAGAR",2019-12-06,,,"RR NAGAR",BANGALORE,Karnataka,"LOUIS PHILIPPE,GROUND FLOOR, BBMP KHATHANO,455,456,477,455, BEML LAYOUT,3RD STAGE,HALAGEVADERAHALLI VILLAGE,KENGRI,HOBLI,BANGALORE SOUTH TALUK ,BANGALORE-560098",560098,"RR NAGAR",,SOUTH,Mudasir,9110446887,NO," chinmai.koripella@abfrl.adityabirla.com "," shivam.aneja@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,mg.banlp3732-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1315,593,102898,3734,13734,,"LOUIS PHILIPPE",,COCO,Retail," MADINAGUDA",2020-07-15,,," MADINAGUDA",HYDERABAD,Telangana,"LOUIS PHILIPPE,SHOP NO-6, GROUND FLOOR,RAICHADANI COMPLEX,SURVEY NO 111, MADINAGUDA VILLAGE,SERILINGAMPALLY MANDAL,R R DIST,HYDERABAD-500049",500049," MADINAGUDA",,SOUTH,"Venu Gopal",8897530588,NO," chaitanya.kolli@abfrl.adityabirla.com "," shivam.aneja@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,mg.hydlp3734-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1324,594,102899,3735,13735,,"LOUIS PHILIPPE",,COCO,Retail,GACHIBOWLI,2020-09-02,,,GACHIBOWLI,HYDERABAD,Telangana,"LOUIS PHILIPPE, SHOP NO-3 ,GROUND FLOOR AND MEZZANINE FLOOR,RAICJADANI COMPLEX,SURVEYNO-50,PLOT NO -2, HOUSE NO 2.73/D/2 & GACHIBOWLI,NEAR FLY OVER, HYDERABAD-500032",500032,GACHIBOWLI,,SOUTH,"Abdul Rasheed",8121119889,NO," chaitanya.kolli@abfrl.adityabirla.com "," shivam.aneja@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,mg.hydlp3735-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1307,595,102905,3736,13736,,"LOUIS PHILIPPE",,COCO,Retail,"ELECTRONICS CITY",2020-03-14,,,"ELECTRONIC CITY",BANGALORE,Karnataka,"LOUIS PHILIPPE,GROUND FLOOR AND FIRST FLOOR,H.L.NO.417/162/226,DODDATHOGURU VILLAGE,BEGUR HOBLI ,BANGALORE SOUTH TALUK,NEELADRI ROAD,ELECTRONICS CITY PHASE  I  BANGLORE-560100",560100,"ELECTRONIC CITY",,SOUTH,"Deepak Kumar",8660530685,NO," chinmai.koripella@abfrl.adityabirla.com "," shivam.aneja@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,mg.banlp3736-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
2939,596,102925,3737,13737,,"LOUIS PHILIPPE",,FOFO,Retail,Mahendra,2019-11-28,Closed,2024-03-23,"PRAHALADNAGAR, AHMEDABAD",AHMEDABAD,Gujarat,"Louis Philippe, Shop # 09, Shivalik Arcade, Opp. Prahalad Nagar Garden, Prahalad nagar, Ahmedabad - 380052",380052,"PRAHALADNAGAR, AHMEDABAD",,West,"Anil Patil",9824716869,NO,bharat.gouri@abfrl.adityabirla.com,mayur.purohit@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,mg.ahdlp3737-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
2253,597,102929,3738,33738,,"ALLEN SOLLY",,FOFO,Retail,"AS MEN FORUM MALL KORMANAGALA",2019-11-28,,,"FORUM MALL",BANGALORE,Karnataka,"Allen Solly, Shop No 135, First Floor, Forum Mall , Hosur Road Bangalore, Karnataka- 560095",560095,"FORUM MALL",,SOUTH,Lohith.N,9916162738,Yes," jha.aman@abfrl.adityabirla.com "," tushar.narware@abfrl.adityabirla.com ",jyotsna.pandey@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr102929@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
1297,598,102931,3739,13739,,"LOUIS PHILIPPE",,COCO,Retail,"ELPRO CITY SQUARE",2020-01-30,,,"ELPRO CITY SQUARE",PIMPRI-CHINCHWAD,Maharashtra,"Louis Philippe,Ground Floor, Shop No -06, Elpro City Square ,Chinchwad Gaon,Pimpri-Chinchwad, Pune, Maharashtra 411033",411033,"ELPRO CITY SQUARE",,West,"Akshay Ratnaparkhi",8975792044,NO," adil.shaikh@abfrl.adityabirla.com "," mayur.purohit@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,mg.punlp3739-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1296,599,102932,3740,13740,,"LOUIS PHILIPPE",,COCO,Retail,"ELPRO CITY SQUARE SPORTS",2020-01-26,,,"ELPRO CITY SQUARE SPORTS",PIMPRI-CHINCHWAD,Maharashtra,"Louis Philippe ,First Floor, Shop No –118,Elpro City Square,Chinchwad Gaon,Pimpri-Chinchwad, Pune, Maharashtra 411033.",411033,"ELPRO CITY SQUARE SPORTS",,West,"Brijesh yadav",8208576480,NO," adil.shaikh@abfrl.adityabirla.com "," mayur.purohit@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,mg.punlp3740-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
2940,600,102939,3741,13741,,"LOUIS PHILIPPE",,COCO,Retail,NULL,2020-02-29,Closed,2024-02-29,"APOLLO INDORE",INDORE,"Madhya Pradesh","LOUIS PHILIPPE, GROUND FLOOR  ON MEZZANINE FLOOR, G-1 & G-2,GF APOLLO PREMIER, VIJAY NAGAR SQUARE,INDORE ,MP-452010",452010,"APOLLO INDORE",,WEST,"Nitesh Pandey",7905124898,NO,mayur.purohit@abfrl.adityabirla.com,mayur.purohit@abfrl.adityabirla.com,shilpi.pachauri@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,mg.indlp3741-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1320,601,102954,3742,13742,,"LOUIS PHILIPPE",,COCO,Retail,KANGRA,2020-07-26,,,KANGRA,KANGRA,"Himachal Pradesh","LOUIS PHILIPPE,SHOP NO.05,05A,06&06A,GROUND & FIRST FLOOR,KHASRA  N0.1258,GURVANI COMPLEX,WARD NO.09,MOHAL TEHSIL CHOWK,MAIN MARKET ROAD,KANGRA,HIMACHAL PRADESH-176001",176001,KANGRA,,NORTH,Naresh,7837574699,NO," varun.khanna@abfrl.adityabirla.com "," manish.sharma@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,mg.kanlp3742-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1300,602,102957,3743,13743,,"LOUIS PHILIPPE",,COCO,Retail,"A.S RAO NAGAR",2020-02-28,,,"A.S RAO NAGAR",HYDERABAD,Telangana,"LOUIS  PHILLIPE , PLOT NO.1, H.NO.1-19-70/1 AND 1-19-70/1/A,J.S.R, HEIGHTS,BRUNDAVAN COLONY, Dr.A.S RAO NAGAR, KAPRA HYDERABAD- 500062",500062,"A.S RAO NAGAR",,SOUTH,"P Shiva Kumar",7995610981,YES," bsridhar.reddy@abfrl.adityabirla.com "," shivam.aneja@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,mg.hydlp3743-ro@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
